GeneSymbol	Age.Coef	p.value	FDR
ENSG00000078369.13	GNB1	-0.0352817335577269	1.50617780848943e-05	0.000835703207991802
ENSG00000067606.11	PRKCZ	-0.0370449028494316	6.52783170697345e-06	0.000607908428108704
ENSG00000121753.8	BAI2	-0.0388966581305385	9.68774228263467e-07	0.000335709788305811
ENSG00000116983.8	HPCAL4	-0.0405608519742735	7.04397579327346e-07	0.000317784876677273
ENSG00000132768.9	DPH2	-0.032323616995689	1.27603919444509e-05	0.000784774573610397
ENSG00000154222.10	CC2D1B	0.0303678806311972	6.88116651971049e-06	0.000621422016949109
ENSG00000081985.6	IL12RB2	-0.0350503705580833	1.67898834546747e-05	0.000891203815552644
ENSG00000033122.14	LRRC7	-0.0333744128551729	1.2010535079899e-05	0.000772844569794056
ENSG00000117600.8	LPPR4	-0.0337054219334613	2.06239005586351e-05	0.000975005421307719
ENSG00000197852.8	FAM212B	-0.0368304004619118	1.29527614473547e-05	0.000785903282739407
ENSG00000159409.10	CELF3	-0.0396293300547005	7.39088996759529e-07	0.000317784876677273
ENSG00000143303.7	RRNAD1	0.0379979088967715	1.90914133484638e-06	0.000442252590217165
ENSG00000066294.10	CD84	0.0348306618997027	5.67541582089132e-06	0.000581087325926839
ENSG00000158882.8	TOMM40L	-0.0373634882967359	1.47545946837412e-05	0.000828582268724523
ENSG00000143179.8	UCK2	-0.0347047268139644	4.28198876246923e-06	0.000531942411415027
ENSG00000188859.5	FAM78B	-0.0385073799750045	5.29065065663736e-06	0.0005771140509573
ENSG00000057252.8	SOAT1	0.0295791205019464	8.10803261495916e-06	0.000642128463335141
ENSG00000116852.10	KIF21B	-0.0430273087163376	2.27161443204846e-07	0.000205191091708637
ENSG00000143851.11	PTPN7	0.0368751632308818	5.95709931331027e-06	0.000593256230502711
ENSG00000187554.7	TLR5	0.0291699880310492	1.45462355436259e-05	0.000824375648606957
ENSG00000272645.1	RP11-504P24.8	0.0350818626851184	5.47996869869902e-06	0.000579966901984096
ENSG00000203685.5	C1orf95	-0.0407760464964657	5.68328791098618e-07	0.000300635243572157
ENSG00000143740.10	SNAP47	-0.0388983210909543	6.64890428745441e-06	0.000612617365906987
ENSG00000186487.13	MYT1L	-0.0359567246217323	1.49785467152399e-05	0.000833580864044523
ENSG00000162975.3	KCNF1	-0.0378109089480064	4.24661192712193e-06	0.000531942411415027
ENSG00000119771.10	KLHL29	-0.0384538977310127	2.56731004138313e-06	0.000471063264226853
ENSG00000119729.6	RHOQ	0.0312347410737475	1.32589088107432e-05	0.000786302572854976
ENSG00000225889.3	AC074289.1	0.0353513729518134	1.01442351970703e-05	0.000714802154646792
ENSG00000075340.18	ADD2	-0.0391246193925296	3.9820782141687e-06	0.000523374989113293
ENSG00000163013.7	FBXO41	-0.0390518542592207	3.30505422122438e-06	0.000494788802065923
ENSG00000114978.13	MOB1A	0.0295666709686723	5.97896435261437e-06	0.000593256230502711
ENSG00000115325.9	DOK1	0.0292706323572591	1.15169613865787e-06	0.000368520410196132
ENSG00000135622.8	SEMA4F	-0.0364310654532235	1.15938314273456e-05	0.000758978062224359
ENSG00000168890.9	TMEM150A	0.0346608700957966	1.21349420961652e-06	0.000374807911543556
ENSG00000144218.14	AFF3	-0.0358904892856354	1.69276787758758e-05	0.000891203815552644
ENSG00000019169.9	MARCO	0.0424613329040289	1.62556340483134e-07	0.00018261536034737
ENSG00000136732.10	GYPC	0.0316779531173319	8.05951284471824e-07	0.000317784876677273
ENSG00000138443.11	ABI2	-0.028546225149329	7.38807324188732e-06	0.000630948264141271
ENSG00000078018.15	MAP2	-0.0354178213817209	1.73777389716605e-05	0.000898638822195427
ENSG00000144583.4	MARCH4	-0.0426327800077856	2.36497217875251e-07	0.000205191091708637
ENSG00000171450.4	CDK5R2	-0.036874290701858	1.74068789465043e-05	0.000898638822195427
ENSG00000198925.6	ATG9A	-0.0319257439356053	1.05900252614055e-05	0.000735035011776652
